document,product,source,movie_kor,cleaned,cluster
"[영화순위] CGV·메가박스·롯데시네마 오늘(26일) 예매율 1위 '남산의 부... 영화 '남산의 부장들'이 설 연휴 셋째날이자 일요일인 26일 현재 상영 중인 영화 예매율 1위에 등극했다.이날 CGV와 메가박스, 롯데시네마에 따르면 예매율 1위는 '남산의 부장들'이 차지했다.예매율 2위는 '히트맨'이... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,순위 메가 박스 롯데시네마 오늘 예매 남산 남산 부장 연휴 셋째 일요일 현재 상영 예매 등극 이날 메가 박스 롯데시네마 예매 남산 부장 차지 예매 히트맨,1
"‘왕과 사는 남자’ 봤으니 책도 읽어볼까?···‘조선왕조실록’ ‘단... 이번 주말 1000만 관객 돌파가 확실시되는 장항준 감독의 영화 <왕과 사는 남자>의 인기가 서점가로도 이어지고 있다. 영화 속 단종의 실제 이야기를 읽기 위해 ‘조선왕조실록’ 관련 책을 찾는 독자가 늘었고, 옛... ",the_kings_garden,naver_news_integrated.csv,왕과 사는 남자,남자 조선왕조실록 주말 관객 돌파 장항준 감독 남자 점가 단종 실제 이야기 조선왕조실록 관련 독자,3
"실화 바탕 영화 '남산의 부장들' 15일 오후 서울 용산구 CGV 용산아이파크몰에서 열린 영화 '남산의 부장들' 언론시사회에서 참석자들이 포즈를 취하고 있다. 왼쪽부터 우민호, 곽도원, 이성민, 이병헌, 이희준. 2020.1.15",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,실화 바탕 남산 부장 오후 서울 용산구 용산 아이파크몰 남산 부장 언론 시사회 참석자 포즈 왼쪽 우민호 성민 이병헌 이희준,1
"조선왕조실록의 한 줄에서 시작된 상상력 '올빼미' 조선왕조실록에 기록된 한 구절에 상상력을 더해 만들어진 팩션 사극 영화 '올빼미'가 흥행 가도를 달리고 있습니다. 유해진, 류준열 배우의 긴박감 넘치는 심리 연기도 압도적이지만, 소현세자의 죽음이라는 역사적... ",the_night_owl,naver_news_integrated.csv,올빼미,조선왕조실록 시작 상상력 올빼미 조선왕조실록 기록 구절 상상 팩션 올빼미 흥행 가도 유해진 류준열 배우 긴박감 심리 연기 압도 소현 세자 죽음 역사,2
1979년 10.26 사건 영화 '남산의 부장들' 열풍 영화 '남산의 부장들'(감독 우민호)이 4일 연속 박스오피스 1위의 자리를 지키면서 개봉 5일째인 200만 관객을 돌파했다. 영화진흥위원회 영화관 입장권 통합전산망에 따르면 '남산의 부장들'은 지난 26일 하루... ,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,사건 남산 부장 열풍 남산 부장 감독 우민호 연속 박스오피스 자리 개봉 관객 돌파 진흥 위원회 영화관 입장권 통합 남산 부장 하루,1
"'올타임 뺏기는 美친영화'...'올빼미'에 쏟아진 관객들 호평 이외에도 “2022년 올해 영화? '올빼미'로 한 번에 정리 완료”(네이버, w*********), “올:타임 빼:앗기는 미:친영화”(네이버, v**********), “관객을 진공청소기처럼 빨아들인 후 롤러코스터 태우는 영화”(CGV, 라**) 등의... ",the_night_owl,naver_news_integrated.csv,올빼미,타임 친영 올빼미 관객 호평 이외 올해 올빼미 정리 완료 네이버 타임 친영 네이버 관객 진공청소기 롤러코스터,2
"[S포토] 류준열-안태진-유해진, '올빼미 영화 특성상 어두운 장면 많아... 안태진 감독과 배우 류준열-유해진이 10일 오후 서울 용산 CGV아이파크몰에서 열린 영화 '올빼미' 언론시사회에 참석해 포토타임을 가지고 있다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한... ",the_night_owl,naver_news_integrated.csv,올빼미,포토 류준열 안태진 유해진 올빼미 특성 장면 안태진 감독 배우 류준열 유해진 오후 서울 용산 아이파크몰 올빼미 언론 시사회 참석 포토 타임 올빼미 맹인 침술사 세자 죽음 목격,2
"'남산의 부장들' 이병헌X이성민X곽도원X이희준, 400만 돌파..감사 손편지... 연일 박스오피스 1위를 기록하며 독보적인 흥행세를 이어가고 있는 영화 '남산의 부장들'이 개봉 11일째인 오늘 400만 관객을 돌파했다. 이는 80년대 현대사를 다룬 723만 흥행작 '1987'이 12일째 400만 관객을 돌파한 시점과... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 이병헌 성민 곽도원 이희준 돌파 감사 편지 연일 박스오피스 기록 독보 흥행세 남산 부장 개봉 오늘 관객 돌파 현대사 흥행작 관객 돌파 시점,1
"[인터뷰] '올빼미' 류준열 '안태진 감독, 신인 감독에 대한 편견 깨줘' ▲영화 '올빼미' 천경수 役 류준열/NEW 개봉을 앞두고 '올빼미' 라운드 인터뷰에서 만난 류준열은 '제 연기를 보는게 쑥스럽다. '몰입감 있었다', '박진감 넘쳤다'는 반응이 제일 좋았다. 제 영화를 재밌게 못 보는 편이다. 근데... ",the_night_owl,naver_news_integrated.csv,올빼미,인터뷰 올빼미 류준열 안태진 감독 신인 감독 편견 올빼미 천경수 류준열 개봉 올빼미 라운드 인터뷰 류준열 입감 박진감 반응,2
"[인터뷰] 영화 '남산의 부장들' 우민호 감독, 냉정과 열정 사이…'새로... 21일 오후 서울 종로구 삼청동에 위치한 한 카페에서 만난 우민호 감독과 영화 '남산의 부장들'에 대한 이야기를 나눴다. 영화 '남산의 부장들'은 동명의 논픽션을 원작으로 하는 작품이다. 대신 영화에 등장하는 캐릭터... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,인터뷰 남산 부장 우민호 감독 냉정 열정 오후 서울 종로구 삼청동 위치 카페 우민호 감독 남산 부장 야기 남산 부장 동명 논픽션 원작 작품 대신 등장 캐릭터,1
"‘남산의 부장들’ 9일 연속 박스오피스 1위 신년 대한민국 관객들을 사로잡은 영화 &lt;남산의 부장들&gt;(제공/배급: ㈜쇼박스 | 제작: ㈜하이브미디어코프, ㈜젬스톤픽처스 | 감독: 우민호]이 개봉 2주차에 접어든 1월 30일(목)에도 박스오피스 1위를 수성했다. 영화... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 연속 박스오피스 신년 대한민국 관객 남산 부장 제공 배급 쇼박스 제작 하이브 미디어 코프 픽처스 감독 우민호 개봉 박스오피스 수성,1
'남산의 부장들' 전 세계적 호평 러시…'잘 짜인 정치 스릴러' 영화 '남산의 부장들'이 전 세계적으로 호평을 받고 있다. 대만 배급사는 영화에 대해 '흥미로운 이야기로 관객을 이끄는 잘 짜인 정치 스릴러'라고 평했다. 미국과 유럽권 배급을 책임진 관계자 역시 '훌륭한 연기와... ,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 세계 호평 러시 스릴러 남산 부장 세계 호평 대만 배급사 흥미 이야기 관객 정치 스릴러 미국 유럽 배급 관계자 연기,1
"‘남산의 부장들’ BTS부터 진중권까지, 오피니언 리더들의 관람평 화제 ‘남산의 부장들’은 1979년, 제2의 권력자라 불리던 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기 전 40일 간의 이야기를 그린 영화다.영화 ‘남산의 부장들’이 박스오피스 1위를 연일 이어가고 있는... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 진중권 피니언 리더 관람 화제 권력 중앙 정보 부장 대한민국 대통령 암살 사건 이야기 남산 부장 박스오피스 연일,1
영화 '사도' 올 추석 최고 흥행몰이…500만 돌파 눈앞 영화 '사도' 포스터/ 사진제공=타이거픽처스 영화 '사도'가 2015년 추석 연휴 동안 극장가 최고 흥행작에 올랐다. 30일 영화진흥위원회 영화관입장권 통합전산망에 따르면 '사도'는 추석 연휴 기간인 26일부터... ,sado,naver_news_integrated.csv,사도,추석 흥행 돌파 눈앞 사도 포스터 타이거 픽처스 사도 추석 연휴 동안 극장가 흥행작 진흥 위원회 관입 장권 통합 전산망 추석 연휴 기간,3
"[영화 순위] 11월 26일(토) 류준열·유해진 주연 '올빼미' 1위(55.5%), 김래... 영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 565,196명, 어제 상영횟수는 6,978회, 누적매출액은 56억원이다. 관객수 2위는 김래원·이종석·차은우·정상훈·박병은 주연 '데시벨'이다. '데시벨'은 11월... ",the_night_owl,naver_news_integrated.csv,올빼미,순위 류준열 유해진 주연 올빼미 올빼미 개봉 누적 관객 상영 횟수 누적 매출액 관객 김래원 이종석 은우 정상훈 박병 주연 데시벨 데시,2
"“영화 ‘남산의 부장들’은 역사의 백미러(back mirror)” | -기사에서 ... 흔들린 총성, 그날의 총성...영화 속으로 영화 '남산의 부장들'의 포스터 영화는 1979년 10월 26일 박정희 대통령 암살사건 발생 40일 전부터 시작됐다. 스토리의 중심에는 청와대와 중앙정보부, 육군 본부에 몸담았던 주요... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 역사 백미러 기사 총성 그날 총성 남산 부장 포스터 박정희 대통령 암살 사건 발생 시작 스토리 중심 청와대 중앙정보부 육군 본부 주요,1
"조윤서, 영화 ‘올빼미’ 사랑해주세요~[포토엔HD] 배우 조윤서가 12월 3일 오후 서울 강남구 메가박스 코엑스에서 진행된 영화 ‘올빼미’ 무대인사에 참석했다.",the_night_owl,naver_news_integrated.csv,올빼미,조윤서 올빼미 사랑 포토 배우 조윤서 오후 서울 강남구 메가 박스 코엑스 진행 올빼미 무대 인사 참석,2
"BIFF 亞필름마켓 '사도', 해외 바이어도 울렸다 560만 관객을 동원하며 흥행 중인 영화 '사도'가 해외 바이어들을 울렸다. 지난 1일 개막해 6일 폐막한 2015 아시아필름마켓에서 '사도'(감독 이준익, 제작 타이거픽쳐스)는 개봉을 앞둔 신작 '미안해 사랑해 고마워'(감독... ",sado,naver_news_integrated.csv,사도,필름 마켓 사도 해외 바이어 관객 동원 흥행 사도 해외 개막 폐막 아시아 필름 마켓 사도 감독 이준익 제작 픽쳐스 개봉 신작 미안 사랑 감독,3
"'올빼미', 인간의 욕망을 담은 영화 [SE★포토] 배우 유해진, 류준열과 안태진 감독이 10일 오후 서울 용산구 CGV용산아이파크몰에서 열린 영화 '올빼미'(감독 안태진) 언론배급시사회 및 기자간담회에 참석했다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사 경수... ",the_night_owl,naver_news_integrated.csv,올빼미,올빼미 인간 욕망 포토 배우 유해진 류준열 안태진 감독 오후 서울 용산구 용산 아이파크몰 올빼미 감독 안태진 언론 배급 시사회 간담회 참석 올빼미 맹인 침술사 경수,2
"'올빼미' 100만 돌파, 배우 열연 X 매혹적 미장센까지 갖춘 웰메이드 사... 박스오피스 1위를 기록하며 언론과 관객의 뜨거운 호평으로 흥행 열기를 이어가고 있는 영화 '올빼미'가 100만 관객을 돌파했다. 연일 박스오피스 1위를 이어가고 있는 영화 '올빼미'가 바로 오늘 누적 관객 수 100만명을... ",the_night_owl,naver_news_integrated.csv,올빼미,올빼미 돌파 배우 열연 매혹 미장센 웰메이드 박스오피스 기록 언론 관객 호평 흥행 열기 올빼미 관객 돌파 박스오피스 올빼미 누적 관객,2
"[포토]영화 '올빼미'기자간담회, 진지한 분위기 배우 유해진, 류준열과 안태진 감독이 10일 오후 서울 용산구 CGV 용산점에서 열린 영화 '올빼미' 언론시사회 및 기자간담회에 참석해 취재진의 질문에 답하고 있다.",the_night_owl,naver_news_integrated.csv,올빼미,포토 올빼미 기자 간담회 분위기 배우 유해 안태진 감독 오후 서울 용산구 산점 올빼미 언론 시사회 기자 간담회 참석 질문,2
"[E포토] 천만 돌파 앞둔 영화 '왕과 사는 남자' 영화 '왕과 사는 남자'가 누적 관객 940만 명을 넘기며 주 중 천만 돌파가 확실시된 가운데, 4일 오후 서울 시내 한 영화관에 시민들의 발길이 이어지고 있다.",the_kings_garden,naver_news_integrated.csv,왕과 사는 남자,포토 천만 돌파 남자 누적 관객 돌파 가운데 오후 서울 시내 영화관 시민 발길,3
"[영화랭킹] '올빼미', 박스오피스 1위 유지…100만 돌파 목전 영화 '올빼미'가 관객수 100만 돌파를 목전에 두고 있다. 30일 영화진흥위원회 영화관입장권 통합전산망에 따르면 ‘올빼미’는 지난 29일 9만 6690명의 관객을 동원하며 박스오피스 1위 자리를 유지했다. 누적 관객... ",the_night_owl,naver_news_integrated.csv,올빼미,랭킹 올빼미 박스오피스 유지 돌파 목전 올빼미 관객 돌파 목전 진흥 위원회 관입 장권 통합 전산망 올빼미 관객 동원 박스오피스 자리 유지 누적 관객,2
"베를린行 2월 개봉영화 ‘사냥의 시간’, ‘남산의 부장들’ 이어 한국... 영화는 출소한 전과자 이제훈과 친구들이 펼치는 스릴러물로 배우 박해수가 추격하는 캐릭터로 등장, 명연기를 펼친다.현재 상영 중인 영화 ‘남산의 부장들’은 박정희 암살사건인 10.26 이전 40일간의 이야기를 담은... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,베를린 개봉 사냥 시간 남산 부장 한국 출소 전과 제훈 친구 스릴러물 배우 박해수 추격 캐릭터 등장 명연기 상영 남산 부장 박정희 암살 사건 이전 이야기,1
